Annals of the Metropolitan Opera Chronology,"Gerald Fitzgerald, Jean Seward Uppman, Geoff Peterson, Gregory Downer, Elizabeth Diggans, Katherine Holway, Dennis McGovern, Robert Tuggle","G. K. Hall & Co., Metropolitan Opera Guild, Inc.",,,,,English,,,,1989,2,2,,http://www.amazon.com/Annals-Metropolitan-Opera-Chronology-1883-1985/dp/081618903X,http://ecx.images-amazon.com/images/I/71uP6aznQUL.jpg,NY
Annals of the Metropolitan Opera Tables,"Gerald Fitzgerald, Jean Seward Uppman, Geoff Peterson, Gregory Downer, Elizabeth Diggans, Katherine Holway, Dennis McGovern, Robert Tuggle","G.K. Hall & Co., The Metropolitan Opera Guild, Inc.",,,,Encyclopedia,English,,,,1989,1,1,,http://www.amazon.com/Annals-Metropolitan-Opera-Chronology-1883-1985/dp/081618903X,http://ecx.images-amazon.com/images/I/71uP6aznQUL.jpg,NY
Anthem of Dedication,Warren Martin,,Theodore,SATB,Piano,Religious,English,,Dedication,,,1,1,,http://www.jwpepper.com/695700.item#.VWdQ0idUiSo,http://cdn.jwpepper.com/covers/695700.jpg,NY
Antiphon from Five Mystical Songs,R. Vaughan Williams,,Galaxy,SATB,Orchestral,Classical,English,,Praise,,,23,23,,http://www.sheetmusicplus.com/title/antiphon-sheet-music/681783,http://d29ci68ykuu27r.cloudfront.net/product/190X400/681783.jpg,NY
Antiphonal Deck the Hall,Greg Gilpin,,Alfred,2 part,Piano,Contemporary,English,,"Christmas, Holiday",,,4,4,,http://www.jwpepper.com/3298452.item#.VWdRBidUiSo,http://cdn.jwpepper.com/covers/3298452.jpg,NY
Antiphonal Kyrie,John Leavitt,,Traditional Latin Text,2-part,Piano,Mass,Latin,,,,,1,1,,http://www.jwpepper.com/10027127.item#.VWdRSydUiSo,http://cdn.jwpepper.com/covers/10027127.gif,NY
Anton Webern: An Introduction to his Work,"Walter Kolneder, Humphrey Searle",,University of California Press,,,Biography,English,,,,1968,1,1,,http://www.jstor.org/stable/832301?seq=1#page_scan_tab_contents,http://www.jstor.org/literatum/publisher/jstor/journals/covergifs/persnewmusi/cover.gif,NY
Antony and Cleopatra,Samuel Barber,,Franco Zeffirelli,,Piano,Score- PV,English,,,,"1966; G. Schirmer, Inc.",2,2,,http://www.musicroom.com/se/id_no/00039642/details.html?kbid=1296,http://static.musicroom.com/img/c/sp/GS33844.jpg,NY
Anvil Chorus,Guiseppe Verdi,John Rutter,Oxford University Press,,Piano,Opera,English/Italian,,Opera,,,1,1,,http://www.jwpepper.com/3118726.item#.VWdR5SdUiSo,http://cdn.jwpepper.com/covers/3118726.jpg,NY
"Anvil Chorus, The",Giuseppe Verdi,Greg Pliska,Boosey & Hawkes,2 part,Piano,Opera,English,,Gypsy,,,11,11,,http://www.jwpepper.com/1874213.item#.VWdR-idUiSo,,NY
Arabella,Richard Strauss,,Hugo von Hofmannsthal,,,Score- PV,German,,,,Verlag Dr. Richard Strauß GMBH & Co; Vocal Score by Felix Wolfes,2,2,Score-PV,http://www.jwpepper.com/7196587.item#.VWdSHSdUiSo,,NY
Arabella (DVD),Richard Strauss,,Hugo von Hoffmannsthal,,,Opera Performance,German,,,,"2012 Wiener Staatsoper; Emily Magee, Genia Kuhmeier, Vienna State Opera Chorus and Chorus",1,1,DVD,http://www.amazon.com/Arabella-Strauss/dp/B00925T8X4,http://ecx.images-amazon.com/images/I/7100i9pplpL._SL1500_.jpg,NY
Ariadne auf Naxos,Richard Strauss,,Hugo von Hofmannsthal,,PIano,Score- PV,German,,,,Boosey & Hawkes; Arranged by Otto Singer,1,1,,http://www.amazon.com/Ariadne-Naxos-Score-Dover-Scores/dp/0486275604,http://ecx.images-amazon.com/images/I/71H1Nc9IR7L.jpg,NY
Arlequiem das sa boutique,Folk Song,Earlene Rentz,Carl Fischer,2 part,,Folk,French/English,,Folk,,,3,3,,http://www.jwpepper.com/Arlequin-Dans-Sa-Boutique/10086554.item#.VWdSzCdUiSo,http://cdn.jwpepper.com/covers/10086554.jpg,NY
"Arm of the Lord, The",Joseph Haydn,,Novello,SATB,Piano,Classical,English,,Religious,,,1,1,,http://www.prestoclassical.co.uk/sm/7040955,,NY
"Arrow and the Song, The",Mary Lynn Lightfoot,,Heritage,2 part,Piano,Contemporary,English,,Friendship,,,13,13,,,,NY
Art Thou Troubled?,George F. Handel,Ashworth Bartle,Hinshaw,Unison,Piano,Baroque,English,,Spring,,,1,1,,http://www.jwpepper.com/1977990.item#.VWdTYCdUiSo,http://cdn.jwpepper.com/covers/1977990.jpg,NY
Artza Alinu,Israeli Dance Song,Earlene Rentz,,,,"Folk song, dance","Hebrew, English",,,,"Here's an invigorating cross-cultural number that will make everyone want to dance! It's a joyful Israeli dance song, incorporating the popular round, Toembai. With Hebrew text, lots of ""tra la la la la"" passages and English subtext on the verse, this has all the minor-key ethnic flavor you could want, right up to the final shouted ""Hey!""",1,0,,http://www.jwpepper.com/10192384.item#.VWdTpidUiSo,http://cdn.jwpepper.com/covers/10192384.jpg,NY
As Each Happy Christmas (Alle Jahre wieder),German Carol,,,Unison,Piano,Carol,English/German,,"Christmas, Holiday",,,1,1,,,,NY
Ashokan Farewell,"Ungar, Jay","Stephens, Carole",McGregor. Brian,SAB,Piano,Contemporary - Soundtrack,English,,History - Civil War,,"From the soundtrack of the PBS Series ""The Civil War"" a film by Ken Burns.",23,23,,https://www.jwpepper.com/3139300.item#.VWdUgydUiSp,https://d1qnq7dh6t9tyz.cloudfront.net/covers/3139300.jpg,NY
Ashore At Last,Frank DeWald,,Boosey & Hawkes,SSA,Piano,Contemporary,English,,Sailing,,,14,14,,http://www.jwpepper.com/3295190.item#.VWdUmydUiSo,http://cdn.jwpepper.com/covers/3295190.gif,NY
Astronaut Anthem,Meredith Monk,,Boosey & Hawkes,SATTBB,A,Contemporary,English,,Exploration/Unity,,,8,8,,http://www.jwpepper.com/3297344.item#.VWdUvidUiSo,,NY
Aufstieg und Fall der Stadt Mahagonny,Kurt Weill,,Bertolt Brecht,,Piano,Score- PV,German,,,,Universal Edition; Vocal Score by Norbert Gingold; Revised by David Drew (1969),1,1,,,,NY
Aure Volanti,Francesca Caccini,Carolyn Raney,Broude,SSA,,Old Italian Song,Italian,,Nature,,,1,1,,,,NY
Ave Maria,Jacob Arcadelt,Nicola A. Montani,G. Schirmer,SATB,Optional,Classical,Latin,,Mary,,,1,1,,http://www.prestoclassical.co.uk/sm/7062113,,NY
Ave Maria,Bach/Gounod,Harry Rowe Shelley,G. Schirmer,SATB,Piano,Religious,Latin,,Mary,,,1,1,,http://www.jwpepper.com/8065943.item#.VWdWNydUiSp,,NY
Ave Maria,Giulio Caccini,Patrick Liebergen,Alfred,SATB,Piano,Classical,Latin,,Religious,Renaissance,,7,7,,http://www.jwpepper.com/3285509.item#.VWdWTSdUiSo,http://cdn.jwpepper.com/covers/3285509.jpg,NY
Ave Maria,John V. Mochnick,,Carl Fischer,SSA,A,Religious,Latin,,Mary,,,1,1,,,,NY
Ave Maria,Wayne Oquin,Judith Clurman,Boosey & Hawkes,SATB,A,Religious,Latin,,Mary,,,18,18,,http://www.sheetmusicplus.com/title/ave-maria-sheet-music/4568152,http://d29ci68ykuu27r.cloudfront.net/product/Look-Inside/covers/4568152.jpg,NY
Ave Maria,Antonio Cifra,Ronald Anderson,G. Schirmer,"SA, SATB",Piano,Classical,Latin,,Mary,Renaissance,,1,1,,,,NY
Ave Maria,Igor Stravinsky,,Boosey & Hawkes,SATB,A,Classical,Latin,,"Mary, Religious",,,1,1,,http://www.boosey.com/shop/prod/Stravinsky-Igor-Ave-Maria-SATB/933731,http://www.boosey.com/imagesw/print/$wm1_150x0_$_M060026157_cov.jpg,NY
Ave Maria,Anton Bruckner,,Arista Music,SATB,Organ/Piano,Classical,Latin,,Mary,,,1,1,,http://www.jwpepper.com/94417.item#.VWdXMydUiSo,http://cdn.jwpepper.com/covers/94417.gif,NY
Ave Maris Stella,Tradtional,Diane Loomer,Cypress,TTBB,A,Religious,Latin,,Mary/Prayer,,,1,1,,http://www.sheetmusicplus.com/title/ave-maris-stella-sheet-music/19821516,http://d29ci68ykuu27r.cloudfront.net/product/190X400/19821516.jpg,NY
Ave Verum,C. Saint-Saens,John White,G. Schirmer,SATB,Organ/Piano,Classical,Latin,,Religious,,,1,1,,,,NY
Ave Verum,Wolfgang Amadeus Mozart,,Belwin Mills,SATB,Piano/Organ,Classical,Latin,,Religious,,,1,1,,http://www.stantons.com/sheet-music/title/ave-verum-corpus/OCT9802/,http://www.stantons.com/graphics/dbgraphics/38/f/alfred-oct9802-f.jpg,NY
Ave Verum,Wolfgang Amadeus Mozart,,Arista Music,SATB,Piano,Classical,Latin,,Religious,,,1,1,,http://www.jwpepper.com/4619789.item#.VWdYiSdUiSo,,NY
Ave Verum Corpus,Josquin des Pres,Richard Proulx,GIA,SAB,A,Classical,Latin,,Religious,Renaissance,,1,1,,http://www.amazon.com/verum-Corpus-Hail-Body-Josquin-Pres-SAB/dp/B00ITZ81UY,http://ecx.images-amazon.com/images/I/41%2BZljK9-QL.jpg,NY
Ave Verum Corpus,Wolfgang Amadeus Mozart,John Rutter,Oxford University Press,SATB,Organ/Piano,Classical,Latin,,Lithurgic,,,1,1,,http://www.jwpepper.com/3179504.item#.VWdY2ydUiSo,http://cdn.jwpepper.com/covers/3179504.jpg,NY
Ave Verum Corpus,Richard Rosewall,,Oxford University Press,SATB,A,Classical,Latin,,Religious,,,1,1,,http://www.alle-noten.eu/Ave-Verum-Corpus-mixed-choir-OUP86081-Oxford-University-Press/52ai8vla,,NY
"Awake the Harp (from ""The Creation"")",Franz Joseph Haydn,Donald Neuen,Lawson-Gould,SATB,Piano,Classical,English,,Religious,,,1,1,,http://www.jwpepper.com/1217405.item#.VWdZ4CdUiSo,http://cdn.jwpepper.com/covers/1217405.jpg,NY
"Awake the Harp (from ""The Creation"")",Franz Joseph Haydn,Patrick M. Liebergen,Alfred,SATB,Piano,Classical,English,,Religious,,,1,1,,http://www.sheetmusicplus.com/title/awake-the-harp-from-the-creation-sheet-music/4104197,http://d29ci68ykuu27r.cloudfront.net/product/190X400/4104197.jpg,NY
"Awake, Arise",Linda Steen Spevacek,,Hal Leonard,SATB,Piano,Classical,English,,Religious,,,1,1,,http://www.jwpepper.com/9549273.item#.VWdaKydUiSo,,NY
"Awake, O Sleeper",David N. Johnson,,Augsburg,SATB,Organ,Contemporary,English,,Religious,,,1,1,,http://www.jwpepper.com/1353507.item#.VWdaYCdUiSo,,NY
"Awakening, The",Joseph M. Martin,,Joseph M. Martin,SATB,Piano,,English,,,,,22,22,,http://www.jwpepper.com/The-Awakening/3027786.item#.VWdafydUiSo,http://cdn.jwpepper.com/covers/3027786.gif,NY
"Baci, Soavi e Cari (Kisses, So Sweet and Burning)",Claudio Monteverdi,Walter Ehret,The Boston Music,SSATB,A,Classical,English,,Love,Renaissance,,1,1,,http://www.jwpepper.com/5081310.item#.VWda0idUiSo,,NY
"Bald Prangt, den Morgen zu verkunden (Magic Flute Scene)",Wolfgang Amadeus Mozart,Scott Gilmore,Boosey & Hawkes,3 part,,Classical,German/English,,,,,6,6,,,,NY
"Ballad of The Underground Railroad, The",Rene Boyer-Alexander,,,2-part,,,,,,,,1,1,,http://www.jwpepper.com/3295650.item#.VYMkdvlVhHw,http://computermusicshop.whsites.net/itemImages/08551575.gif,NY
Banana Boat Loader's Song (Day Oh),Jamaican Work Song,Tom Anderson,,2-part,,Jamaican work song,,,,,Keep your younger choirs 100% on task with this arrangement of the popular Jamaican work song! Easily learned voice parts and flexible accompaniment for piano and classroom percussion add education and value!,20,18,,http://www.jwpepper.com/10364827.item#.VWdcHidUiSo,http://cdn.jwpepper.com/covers/10364827.gif,NY
"Banjo's Back in Town, The","Earl Shuman, Alden Shuman",Len Thomas,Shawnee,SAB,,,English,,,,,1,1,,http://www.jwpepper.com/3079928.item#.VWdcOCdUiSo,http://cdn.jwpepper.com/covers/3079928.gif,NY
Barack Obama: From His Childhood Years to His Historic Election,,,The Biography Channel,,,DVD,English,,,,2008; DVD,1,1,,http://www.amazon.com/Biography-Barack-Obama-Childhood-Presidency/dp/B007XDTIXC,http://ecx.images-amazon.com/images/I/511DfeiTnTL.jpg,NY
Barber of Seville Overture,G. Rossini,Daryl Runswick,,,Instrumental,Classical,,,Opera,,,1,1,,http://www.jwpepper.com/3299226.item#.VWdcyidUiSo,http://cdn.jwpepper.com/covers/3299226.gif,NY
"Barcarolle from ""Les Contes d'Hoffmann""",Jacques Offenbach,Francisco Nunez,Boosey & Hawkes,"2 part, 4 part",Piano,Opera,French/English,,Love,,,24,23,,http://www.boosey.com/shop/prod/Offenbach-Jacques-Barcarole-from-The-Tales-of-Hoffmann-SA-piano/707643?site-lang=de&,http://www.boosey.com/imagesw/print/$wm1_150x0_$_M051473038_cov.jpg,NY
"Bartered Bride, The (opening chorus)",Bedrich Smetana,Emily Ellsworth,Boosey & Hawkes,SSAA,Piano,Opera,Czech,,Comraderie,,,22,22,,http://www.jwpepper.com/Opening-Chorus-from-the-Bartered-Br/3299168.item#.VWddECdUiSo,http://cdn.jwpepper.com/covers/3299168.gif,NY
Baseball Fever,Cristi Cary Miller,,Hal Leonard,2 part,Piano,Contemporary,English,,Baseball,,,4,4,,http://www.jwpepper.com/3212511.item#.VWddJSdUiSo,http://cdn.jwpepper.com/covers/3212511.gif,NY
Bass Drum,,,,,,Musical Instrument,,,,,Remo Bahia Bass Drum,1,1,,,,NY
Bastien and Bastienna,W. A. Mozart,,"Friedrich Wilhelm Weiskern, Johann Heinrich Müller and Johann Andreas Schachtner",,Piano,Score- PV,ENGLISH,,,,1941 Edward B. Marks Music Corporation; English Version by Olga Paul; Edited by Felix Guenther; Choral Arrangements and Stage Directions by Don Wilson;,1,1,,,,NY
"Batons, Bows and Bruises (DVD and CD)",,,,,,Documentary,,,,,"2009; A History of the Royal Philharmonic Orchestra; Written, Produced, and Directed by Andrew Colin Davies; Presented by Andrew Sachs",1,1,DVD,http://www.amazon.co.uk/Batons-Bruises-History-Bonus-Audio/dp/B002USGXIS,http://ecx.images-amazon.com/images/I/51rv75dvGVL.jpg,NY
Battle Hymn of the Republic,William Steffe,Peter J. Wilhousky,Carl Fischer,SSATTBB,Piano,Folksong,English,,Religious,,,1,1,,http://www.jwpepper.com/245076.item#.VWdd1ydUiSo,http://cdn.jwpepper.com/covers/245076.jpg,NY
Battle Hymn of the Republic,William Steffe,Roy Ringwald,Shawnee,SSATTBB,4-Hand Piano,Folksong,English,,Religious,,,1,1,,http://www.jwpepper.com/752949.item#.VWdd-ydUiSo,http://cdn.jwpepper.com/covers/752949.gif,NY
Bayreuth: A History of the Wagner Festival,Frederic Spotts,,Yale University Press,,,Guide,English,,,,1994,1,1,,http://yalepress.yale.edu/book.asp?isbn=9780300066654,http://yalepress.yale.edu/images/full13/9780300066654.jpg,NY
Be a Candle of Hope,Becki Slagle Mayo,,,"Unison, 2 part",Piano,Contemporary,English,,Hope,,,25,25,,https://www.jwpepper.com/8064191.item#.VWdeTCdUiSo,https://d1qnq7dh6t9tyz.cloudfront.net/covers/8064191.jpg,NY
Be Joyful in the Lord,David Eddleman,,Carl Fischer,SATB,Piano,Contemporary,English,USA,"Religious, Joy, Singing",,,2,2,,,,NY
Be Kind to Your Parents,Harold Rome,Jackie O'Neill,Hal Leonard,2 part,,,English,,,,,2,2,,http://www.jwpepper.com/3001153.item#.VWdevidUiSo,,NY
Be Swift to Do His Will,Heinrich Schutz,George Lynn,Theodore,SATB,,,English,,,,,0,0,,http://www.jwpepper.com/1535087.item#.VWde3ydUiSo,,NY
Be Thou My Vision,Traditional,Robert Hunter,Traditional,TBB,Piano,Devotion,English,Religous,,,,1,1,,,,NY
Beatus Vir,Claudio Monteverdi,John Rutter,Oxford University Press,SATB,Piano/Violin,Classical,Latin,,Religious,Renaissance,,1,1,,http://www.jwpepper.com/10065780.item#.VWdfGSdUiSo,http://cdn.jwpepper.com/covers/10065780.jpg,NY
Beautiful Christmas Time,Carol German,Ehret Walter,,SA,Piano,Carol,English,,"Christmas, Holiday",,,4,4,,,,NY
Beautiful Soup,Tom Benjamin,,Oxford University Press,Unison,Piano,Nursery Rhyme,English,,Soup,,,1,1,,,,NY
Beauty Art Thou,Ravonna Martin,,Lawson-Gould,SATB,Piano,Contemporary,English,,Devotion,,,1,1,,http://www.jwpepper.com/1554484.item#.VWdffidUiSo,,NY
Beethoven Lives Upstairs,"Barbara Nichol, Scott Cameron",,,,,Childrens Books,English,,,,"1993, hardcover; Orchard Books",1,1,Book,http://www.amazon.com/Beethoven-Lives-Upstairs-Orchard-Paperbacks/dp/0531071189,http://ecx.images-amazon.com/images/I/519OFLgYuEL.jpg,NY
Behind the Curtain (BOOK),"Robert Levine, Christian Thee",,,,,Children's Literature,English,,,,1994 hardcover; Workman Publishing,2,2,,http://www.amazon.com/Behind-Curtain-Christian-Thee/dp/1563055252,http://ecx.images-amazon.com/images/I/51WBM019KFL.jpg,NY
Behind the Golden Curtain (BOOK),E. Lee Spruyt,,,,,Children's Literature,English,,,,"1986, hardcover; Four Winds Press",2,2,,http://www.amazon.com/Behind-Golden-Curtain-Hansel-Gretel/dp/0027864006,http://ecx.images-amazon.com/images/I/61FrnDvZX0L.jpg,NY
Behold the Star,"Cabaniss, Thomas",,Christmas,SATB,,,English,,,,,14,14,,http://www.jwpepper.com/3297346.item#.VWdgNCdUiSo,,NY
"Behold, A Branch is Growing",Joseph Herl,,Oxford University Press,SATB,Piano,Contemporary,English,,Spring,,,1,1,,http://www.jwpepper.com/10279468.item#.VWdgRSdUiSo,http://cdn.jwpepper.com/covers/10279468.jpg,NY
"Behold, O God Our Defender",Herbert Howells,,Novello & Co. Ltd.,SATB,,,English,,,,,0,0,,http://www.jwpepper.com/1554559.item#.VWdgYydUiSo,http://cdn.jwpepper.com/covers/1554559.gif,NY
"Behold, The Tabernacle of God",Healey Willan,,Carl Fischer,SATB,A,Classical,English,Canada,Religious,,,1,1,,http://www.jwpepper.com/6413611.item#.VWdgfydUiSo,http://cdn.jwpepper.com/covers/6413611.jpg,NY
Bell Chorus,Ruggiero Leoncarallo,Greg Pliska,Boosey & Hawkes,3 part,Piano,Opera,Italian,,Life,,,9,9,,"http://www.schott-music.com/shop/show,184383,cmss,3357.html",,NY
Benjamin Britten: A Time There Was (DVD),,,Isolde Films,,,Film,English,,,,,1,1,DVD,http://www.amazon.com/Benjamin-Britten-Time-There-Palmer/dp/B000JGWCZG,http://ecx.images-amazon.com/images/I/51tZpZmznNL.jpg,NY
Benvenuto Cellini (DVD),Hector Berlioz,,"Leon de Wailly, Henri Auguste Barbier",,,Opera Performance,French,,,,"2007 Salzburg Festival; Gergiev, Fritz, Kovalevska",1,1,DVD,http://www.amazon.com/Berlioz-Benvenuto-Cellini-Laurent-Naouri/dp/B002QXI2OK,http://ecx.images-amazon.com/images/I/51ojmKkHfvL.jpg,NY
Benvenuto Cellini (DVD),Hector Berlioz,,Leon de Wailly and Henri Auguste Barbier,,,Opera Performance,French,,,,"2007 Grosses Festspielhaus, Salzburg; Valery Gergiev, Burkhard Fritz, Maija Kovalevska, Laurent Naouri",1,1,DVD,http://www.amazon.co.uk/Berlioz-Benvenuto-Cellini-DVD/dp/B002QXI2OK,http://ecx.images-amazon.com/images/I/51ojmKkHfvL.jpg,NY
Berlioz and the Romantic Century: Volume I,Jacquez Barzun,,"Little, Brown & Company, Inc.",,,Biography,English,,,,1950,1,1,,http://www.amazon.com/Berlioz-Romantic-Century-Jacques-Barzun/dp/0231031351,http://ecx.images-amazon.com/images/I/71fQsv4kfRL._SL500_.jpg,NY
Berlioz and the Romantic Century: Volume II,Jacques Barzun,,"Little, Brown & Company, Inc.",,,Biography,English,,,,1950,1,1,,http://www.amazon.com/Berlioz-And-The-Romantic-Century/dp/1406754536,http://ecx.images-amazon.com/images/I/41BoU4u9CQL.jpg,NY
Beside A Fountain,Thomas Morley,,G. Shirmer,SSA,A,Madrigal,English,,Love,,,1,1,,http://www.amazon.co.uk/Beside-Fountain-three-part-cappella-Weseley/dp/B0000D01VJ,,NY
Best of All Friends,K. Lee Scott,,Oxford University Press,SA,Piano,Contemporary,English,USA,Religious,,,1,1,,http://www.jwpepper.com/1628064.item#.VWdiaCdUiSo,,NY
"Best of Rooms, The",Randell Thompson,,,4 part,Piano,contemporary,Englsih,,religious,,,1,1,,http://www.jwpepper.com/337774.item#.VWhjks7bLIU,http://cdn.jwpepper.com/covers/337774.jpg,NY
Big Blue Jello Cards,,,,,,Instructional Resource,,,,,Music Mind Games; MMG-BBJC,1,1,,https://www.musicmindgames.com/bluejellocards,https://www.musicmindgames.com/files/bjcards1a.jpg,NY
Billy Boy (lvl. 3),Traditional Folksong,Mark Hayes,,SAB,Piano,Folk,English,,Love,,,1,1,,http://www.activebass.com/item--AL.00-21199,http://img.etonals.com/sp/al/AL_00-21199_01m.jpg,NY
Billy Boy (lvl. 5),Traditional Folksong,Mark Hayes,Alfred,SATB,Piano,Folk,English,,Love,,,1,1,,http://www.wholenote.com/item--AL.00-21198,http://img.etonals.com/sp/al/AL_00-21198_01m.jpg,NY
Billy Budd,Benjamin Britten,,E. M. Forster and Eric Crozier,,,Score- PV,English,,,,1961 Boosey & Hawkes; Adapted from the story by Herman Melville; Vocal Score by Erwin Stein,2,2,,,,NY
Billy Budd,"Benjamis Britten, E. M. Forster, Eric Crozier, Herman Melville, Erwin Stein","Boosey & Hawkes Music Publishers, Ltd.",,,,Vocal/Piano Score,English,,,,"1951, Fourth Edition; 2007",1,1,,,,NY
Billy Budd (DVD),Benjamin Britten,,"Eric Crozier, E.M Foster",,,Opera Performance,English,,,,"2010 Glyndebourne Festival; London Philharmonic Orchestra, Mark Elder, John Mark Ainsley",1,1,DVD,http://www.amazon.com/Britten-Billy-The-Glyndebourne-Chorus/dp/B004UU31XE,http://ecx.images-amazon.com/images/I/51AqBp4xpuL.jpg,NY
Bio-Bibliographical Index of Musicians in the United States of America Since Colonial Times,"Leonard Ellinwood, Keyes Porter",,"De Capo Press, Inc.",,,Encyclopedia,English,,,,1971,1,1,,,,NY
Birdsong,Paul Read,,Boosey & Hawkes,2 part,Piano,Folksong,English,,Life,,,4,4,,http://www.jwpepper.com/5562566.item#.VWhmXydUiSo,http://cdn.jwpepper.com/covers/5562566.gif,NY
Bist Du Bei Mir,Johann Sebastian Bach,Mark Hayes,Boosey & Hawkes,Unison,Piano,Baroque,German,,Peace/Rest,,,1,1,,http://www.jwpepper.com/5351242.item#.VWhmcidUiSo,,NY
Blake's Cradle Song,Valerie Shields,,Mark Foster,SA,Piano,Folksong,English,,Lullaby,,,1,1,,http://www.alle-noten.eu/Blakes-Cradle-Song-%28SA%29-female-choir-SP-YS0304/65n4ercb,,NY
"Blessed He (from ""The Beatitudes"")",C. Franck,,C. Joubert & Co.,SATB,Piano,Classical,English,,Religious,,,0,0,,http://www.jwpepper.com/10023197.item#.VWhm3idUiSo,http://cdn.jwpepper.com/covers/10023197.jpg,NY
Blessing,Katie Moran Bart,,Traditional Irish,SSA,Piano,Contemporary,English,Ireland,Religious,,,0,0,,http://www.jwpepper.com/1537968.item#.VWhm-idUiSo,,NY
Blessing to God Our Lord Most Holy,Sergei Rachmaninoff,Walter Ehret,Carl Fischer,SAB,Piano,Classical,English,,Religious,,,1,1,,http://www.jwpepper.com/1728450.item#.VWhnEidUiSo,,NY
"Blessing, A",Howard Don Small,,Oxford University Press,SATB,"organ, flute, handbells",Carol,English,USA/Britain,Service; Praise,,"from ""An Advent Carol Service""",1,1,,http://ukcatalogue.oup.com/product/9780193862180.do,,NY
"Blessing, Glory and Wisdom",J.S Bach,Peter D. Tkach,,SATB,,Classical,English,,Religious,,,1,1,,http://www.jwpepper.com/564575.item#.VWhnZCdUiSo,,NY
